S. No.,State,District,Block,Panchayat,Village,Habitation,Location,Type Of Source,Lab Name,Testing Date,Above Permissible Limit +ACY- (6.5 +ADw- pH +AD4- 8.5) (Mandatory+ACo-),Below Permissible Limit (Mandatory+ACo-),Above Permissible Limit (Emerging / Other+ACoAKg-),Below Permissible Limit (Emerging / Other+ACoAKg-)
463,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,Mushari Me / SC150000848,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
464,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,Bajrang Chook Par Choodhray Tol / SC150013390,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
465,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,S.M.S SAHPUR / SC150024712,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
466,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,SITARAM SAHANI GHAR KE NAJDIK / SC150135547,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
467,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,BRANESH CHANDRA JHA GHAR KE NAJDIK SADAK KINARE / SC150135548,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
468,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,SAMUDAYIK BHAVAN KE BAGAL ME BHOLBA BHINDA PAR / SC150135549,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
469,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,SANJAY SAHANI DALAN KE NAJDIK SADAK KINARE / SC150135550,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
470,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,Samudayik Bhavan Ke Pas / SC4649309,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
471,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SAHPUR,Road Side Me / SC5220525,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
472,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,Ram Karan Sahani S/o Subalal Sahani Ghar Ke Sadak Kinare / SC150013672,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
473,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,Jaynath Jha S/o Kusheswar Jha Ghar Ke Sadak Ke Kinare / SC150013673,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
474,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,Sr Bedanand Jha S/o Met Bachnu Jha Ghar Ke Sadak Ke Kinare / SC150013675,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
475,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,Mo Shashi Mukhi Devi S/o Met Bachay Ke Ghar Ke Sadak Kinare / SC150013676,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
476,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,M.S SARHAD / SC150024715,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
477,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,Laxman Chaudhary S/o Sr Jagnnath Chaudhary Ghar Ke Pas / SC150027815,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.14 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
478,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,Usha Devi H/u Sr Bhutun Jha Ghar Ke Pas / SC150027816,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
479,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,Shiv Lal Ram S/o Sr Sukhdev Ram Ghar Ke Pas / SC150027817,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
480,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,Bharat Chaudhary S/o Kusheshwar Chaudhary Ghar Ke Pas / SC150027818,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
481,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,Anil Kumar Das S/o Late Jatashankar Das Ghar Ke Pas / SC150027819,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
482,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,MADHAV ASMARAK PUSTAKALAYA / SC150135780,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
483,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,Non Mandatory / SC1731049,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
484,BIHAR,MADHUBANI,PANDAUL,SRIPUR HATI (S),SRIPUR HATI,SARHAD,Non Mandatory / SC2474849,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
485,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,+ACI-Anjani Choodhary S/o Sitaram Choodhary Ke Ghar Ke Pas ,Gadhya / SC150013841+ACI-,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
486,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,Deveandar Paswan S/o Sukdev Paswan Ke Ghar Ke Pas Rajokhar Pokhar / SC150013842,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
487,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,P.S THAKUR TOL / SC150024628,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
488,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,P.MAK GADHIYA / SC150024629,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
489,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,M.S GADHIYA / SC150024630,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-385.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
490,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,Vijay Kant Jha / SC150026198,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
491,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,Doman Das / SC150026199,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
492,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,Laxman Ram S/o Late Brihaspati Ram Ke Ghar Ke Niket / SC150027647,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
493,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,Deena Thakur S/o Late Gobardhan Thakur Ke Ghar Ke Niket / SC150027648,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
494,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,BRAHMAN STHAN KE NAJDIK KAMLBARI / SC150135576,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.90 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
495,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,SURAJ KAMAT GHAR KE NAJDIK SADAK KINARE THAKUR TOLA / SC150136611,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
496,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,KAMALA STHAN KE NAJDIK / SC150136612,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
497,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,RAMDEV PASWAN GHAR KE NAJDIK SADAK KINARE / SC150136613,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-635.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
498,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,Non Mandatory / SC1730740,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.80 Mg/l+AF0-,pH+AFs-7.30 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
499,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,BITHUAR,Non Mandatory / SC2474672,Deep Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.84 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
500,BIHAR,MADHUBANI,PANDAUL,UDAYPUR BITHUAR,UDAYPUR BITTHWAR,CHANI TOL,Sadak Kinare / SC150000842,Shallow Tubewell,MADHUBANI,02/07/2015,,+ACI-Iron+AFs-0.23 Mg/l+AF0-,Fluoride+AFs-0.98 Mg/l+AF0-,pH+AFs-7.23 PH+AF0-,TDS+AFs-452.00 Mg/l+AF0-+ACI-,,Turbidity+AFs-2.00 NTU+AF0-
